2	394	7.000000
2	442	7.000000
2	758	1.000000
7	73	7.000000
7	98	7.000000
7	241	7.000000
7	379	7.000000
14	312	22.000000
14	862	22.000000
30	347	22.000000
38	54	7.000000
38	126	7.000000
38	239	7.000000
38	404	7.000000
38	537	7.000000
38	640	7.000000
38	708	7.000000
38	821	7.000000
39	395	22.000000
39	498	22.000000
39	599	22.000000
39	756	22.000000
39	852	22.000000
44	183	7.000000
44	492	7.000000
44	790	1.000000
44	832	7.000000
48	433	22.000000
48	497	22.000000
48	663	22.000000
49	290	22.000000
49	581	22.000000
49	702	22.000000
49	836	22.000000
49	865	22.000000
54	235	7.000000
54	259	7.000000
54	443	7.000000
54	832	7.000000
55	83	1.000000
55	497	22.000000
55	886	22.000000
59	91	22.000000
59	184	14.000000
59	221	22.000000
59	324	22.000000
59	432	1.000000
61	172	22.000000
61	294	14.000000
61	325	22.000000
61	886	22.000000
67	92	7.000000
67	692	7.000000
73	735	7.000000
77	237	8.857142
77	493	1.000000
77	509	11.928572
82	294	14.000000
82	886	1.000000
83	202	1.000000
83	382	1.000000
83	756	1.000000
83	836	1.000000
89	237	120.279762
91	202	22.000000
91	324	14.000000
91	380	14.000000
91	886	22.000000
92	260	7.000000
92	289	7.000000
92	371	7.000000
92	392	7.000000
92	735	7.000000
98	394	7.000000
98	733	7.000000
99	148	7.000000
99	236	7.000000
102	148	7.000000
102	235	7.000000
102	368	7.000000
104	443	7.000000
104	761	7.000000
126	692	7.000000
129	202	22.000000
129	574	22.000000
129	792	22.000000
147	494	7.000000
148	494	7.000000
148	591	4.000000
148	858	7.000000
151	155	7.000000
151	766	7.000000
155	241	7.000000
155	386	7.000000
155	388	7.000000
155	735	7.000000
155	758	7.000000
157	422	1.000000
160	193	8.857142
160	268	1.000000
160	384	8.857142
160	729	124.000000
160	857	12.000000
170	325	1.000000
170	382	1.000000
170	756	1.000000
172	498	22.000000
182	273	22.000000
182	294	14.000000
182	397	22.000000
182	412	22.000000
182	643	22.000000
182	693	22.000000
182	852	22.000000
183	434	7.000000
183	718	1.000000
183	877	7.000000
184	290	14.000000
184	571	22.000000
184	574	22.000000
193	237	89.309525
197	362	22.000000
197	626	22.000000
202	265	22.000000
202	824	22.000000
202	865	12.000000
221	389	22.000000
223	243	7.000000
223	368	7.000000
223	371	7.000000
223	692	7.000000
223	825	7.000000
225	388	7.000000
225	394	7.000000
234	256	124.000000
234	857	124.000000
236	387	7.000000
236	391	7.000000
236	396	7.000000
236	483	7.000000
237	493	1.000000
237	883	1.000000
239	269	7.000000
239	640	7.000000
239	671	7.000000
239	821	7.000000
241	591	7.000000
241	869	7.000000
243	396	7.000000
243	434	7.000000
243	492	7.000000
243	742	7.000000
243	870	7.000000
249	451	22.000000
249	571	22.000000
249	663	22.000000
249	776	22.000000
250	392	7.000000
250	825	7.000000
259	260	7.000000
260	387	7.000000
260	635	7.000000
260	646	7.000000
265	397	22.000000
265	852	22.000000
268	883	1.000000
269	289	7.000000
269	387	7.000000
269	591	1.000000
269	735	1.000000
272	386	7.000000
272	821	7.000000
273	324	22.000000
273	325	22.000000
273	345	22.000000
273	865	12.000000
287	324	22.000000
287	364	22.000000
287	497	22.000000
287	873	22.000000
289	386	7.000000
289	391	7.000000
289	392	7.000000
289	735	7.000000
289	766	7.000000
289	869	7.000000
290	364	22.000000
290	380	22.000000
290	397	22.000000
290	776	22.000000
294	599	14.000000
294	643	14.000000
294	840	14.000000
294	862	14.000000
294	886	14.000000
307	440	7.000000
307	591	7.000000
307	703	7.000000
307	790	1.000000
307	870	7.000000
312	572	22.000000
314	498	22.000000
314	836	22.000000
325	397	22.000000
339	393	7.000000
339	821	7.000000
339	867	7.000000
345	395	22.000000
345	693	22.000000
351	436	7.000000
351	537	7.000000
352	443	7.000000
352	444	7.000000
352	766	7.000000
353	397	22.000000
353	581	22.000000
353	626	22.000000
353	685	22.000000
362	663	22.000000
368	388	7.000000
371	692	7.000000
375	387	7.000000
375	492	7.000000
375	855	7.000000
379	537	7.000000
382	595	22.000000
386	388	7.000000
386	440	7.000000
386	735	7.000000
386	825	7.000000
387	394	7.000000
387	636	7.000000
387	735	7.000000
388	591	7.000000
389	852	22.000000
391	635	7.000000
391	735	7.000000
391	821	7.000000
392	442	7.000000
392	636	7.000000
393	396	7.000000
393	434	7.000000
393	491	7.000000
393	636	7.000000
393	825	7.000000
394	494	7.000000
395	862	22.000000
397	852	22.000000
412	849	22.000000
414	849	22.000000
423	451	22.000000
423	626	22.000000
423	836	22.000000
433	831	22.000000
434	855	7.000000
436	590	7.000000
436	646	1.000000
436	867	7.000000
442	462	7.000000
442	636	7.000000
442	733	7.000000
442	739	7.000000
443	483	7.000000
443	787	7.000000
444	491	7.000000
444	494	7.000000
444	821	7.000000
444	832	7.000000
445	685	22.000000
456	781	11.928572
462	494	7.000000
491	492	7.000000
493	883	1.000000
497	831	22.000000
498	862	22.000000
537	591	7.000000
537	602	7.000000
