2	7	15.000000
2	269	15.000000
2	387	1.000000
7	363	15.000000
7	388	15.000000
8	35	1.000000
8	429	50.291668
8	660	71.000000
10	360	1.000000
10	744	1.000000
12	220	15.000000
12	386	15.000000
12	483	1.000000
15	127	90.458336
15	300	90.458336
15	822	1.000000
17	54	15.000000
17	239	15.000000
17	617	1.000000
25	556	161.000000
35	361	1.000000
35	398	167.000000
35	626	1.000000
38	105	15.000000
38	138	15.000000
38	225	15.000000
38	490	15.000000
38	537	15.000000
38	646	15.000000
39	280	168.000000
39	633	124.000000
44	61	15.000000
44	388	15.000000
44	858	15.000000
48	392	23.000000
48	394	15.000000
48	733	15.000000
50	220	15.000000
50	651	15.000000
51	361	4.648809
51	380	1.000000
51	429	70.577377
51	869	47.333332
54	178	15.000000
54	186	1.000000
54	362	16.000000
54	386	15.000000
57	594	1.000000
59	220	13.000000
59	363	15.000000
59	858	13.000000
61	260	15.000000
61	392	23.000000
61	497	1.000000
61	858	15.000000
72	248	1.000000
72	744	1.000000
79	651	15.000000
79	717	16.000000
82	497	15.000000
92	243	15.000000
92	386	15.000000
92	492	15.000000
94	138	15.000000
94	442	15.000000
94	559	15.000000
94	717	16.000000
94	833	15.000000
97	221	14.000000
97	280	168.000000
105	386	15.000000
105	741	15.000000
106	245	1.000000
106	472	1.000000
106	744	1.000000
117	138	15.000000
117	225	15.000000
117	391	15.000000
117	578	15.000000
117	617	15.000000
117	655	15.000000
119	389	15.000000
119	733	15.000000
127	698	1.000000
127	749	167.000000
127	822	167.000000
138	260	15.000000
138	307	15.000000
138	386	15.000000
138	387	1.000000
148	351	15.000000
148	442	15.000000
148	492	15.000000
151	187	15.000000
151	289	15.000000
151	307	15.000000
151	391	15.000000
151	537	15.000000
172	491	5.000000
172	744	1.000000
185	243	1.000000
185	833	15.000000
186	260	15.000000
186	289	15.000000
186	307	1.000000
187	387	1.000000
187	444	15.000000
220	307	15.000000
220	351	16.000000
220	733	15.000000
220	788	15.000000
221	515	124.000000
221	556	14.000000
221	739	14.000000
225	434	15.000000
225	617	15.000000
232	418	1.000000
232	472	1.000000
232	491	8.000000
239	362	16.000000
243	388	15.000000
243	424	1.000000
243	492	1.000000
243	833	1.000000
245	276	1.000000
245	472	1.000000
245	519	1.000000
245	681	1.000000
245	830	1.000000
248	276	1.000000
248	830	1.000000
260	646	15.000000
264	544	1.000000
264	639	1.000000
264	822	1.000000
269	387	1.000000
269	389	15.000000
276	491	8.000000
283	289	15.000000
283	451	15.000000
283	651	15.000000
284	364	1.000000
284	491	4.000000
284	681	1.000000
289	389	15.000000
300	544	168.000000
300	649	1.000000
300	749	151.000000
307	377	15.000000
307	733	15.000000
316	344	14.000000
316	574	14.000000
316	709	1.000000
319	619	1.000000
319	639	1.000000
319	649	1.000000
327	709	1.000000
327	742	168.000000
333	769	125.000000
339	362	16.000000
339	717	16.000000
339	870	15.000000
350	407	16.000000
360	491	8.000000
360	859	1.000000
361	429	71.000000
362	578	16.000000
363	492	15.000000
363	545	15.000000
364	472	1.000000
369	551	66.785713
369	563	1.000000
369	852	1.000000
371	534	73.000000
371	661	1.000000
371	852	45.625000
375	628	1.000000
377	424	15.000000
377	492	15.000000
377	591	15.000000
377	741	15.000000
380	398	1.000000
380	869	1.000000
386	443	15.000000
386	646	15.000000
387	389	1.000000
387	424	1.000000
387	442	1.000000
387	741	1.000000
388	391	15.000000
389	442	15.000000
391	870	15.000000
392	424	15.000000
392	443	23.000000
392	741	23.000000
394	758	15.000000
407	448	14.000000
407	548	1.000000
418	830	1.000000
424	492	15.000000
424	788	15.000000
424	870	15.000000
429	626	70.577377
434	443	15.000000
434	888	1.000000
442	717	15.000000
444	655	15.000000
444	858	15.000000
448	723	14.000000
472	491	8.000000
483	578	1.000000
490	833	15.000000
491	681	1.000000
492	717	16.000000
492	766	1.000000
492	833	15.000000
505	515	124.000000
515	709	1.000000
522	739	25.000000
534	685	66.482140
547	633	14.000000
547	723	14.000000
551	563	150.267853
551	595	150.267853
551	661	1.000000
551	755	1.000000
551	874	150.267853
556	633	161.000000
556	742	168.000000
559	747	15.000000
559	766	1.000000
563	808	66.482140
574	581	168.000000
574	709	1.000000
591	888	15.000000
594	609	1.000000
595	852	1.000000
604	692	132.208328
604	869	111.333336
606	619	1.000000
617	651	15.000000
619	639	91.000000
619	749	167.000000
633	723	168.000000
646	651	15.000000
651	758	15.000000
656	698	1.000000
656	749	1.000000
661	852	1.000000
676	833	15.000000
681	744	1.000000
685	755	73.000000
685	808	66.482140
699	709	1.000000
717	758	16.000000
747	758	15.000000
749	822	168.000000
755	808	73.000000
766	858	1.000000
830	859	1.000000
858	888	1.000000
